geo_id,name,total,hascomputer,dialup,broadband,nointernet,nocomputer
0500000US20195,"Trego County, Kansas",1380,1278,0,1187,91,102
0500000US20205,"Wilson County, Kansas",3795,3012,35,2378,599,783
0500000US20207,"Woodson County, Kansas",1476,1096,12,887,197,380
0500000US20135,"Ness County, Kansas",1313,1057,3,944,110,256
0500000US20141,"Osborne County, Kansas",1691,1401,19,1206,176,290
0500000US20011,"Bourbon County, Kansas",5722,4553,23,3833,697,1169
0500000US20075,"Hamilton County, Kansas",852,711,6,616,89,141
0500000US20097,"Kiowa County, Kansas",981,828,7,689,132,153
0500000US20177,"Shawnee County, Kansas",72017,62067,309,51806,9952,9950
0500000US20181,"Sherman County, Kansas",2649,2328,42,2201,85,321
0500000US20193,"Thomas County, Kansas",3301,3037,42,2710,285,264
0500000US20125,"Montgomery County, Kansas",13538,11382,71,9637,1674,2156
0500000US20127,"Morris County, Kansas",2247,1900,20,1712,168,347
0500000US20153,"Rawlins County, Kansas",1168,1009,2,915,92,159
0500000US20163,"Rooks County, Kansas",2100,1773,12,1531,230,327
0500000US20025,"Clark County, Kansas",893,709,5,576,128,184
0500000US20053,"Ellsworth County, Kansas",2462,2086,17,1796,273,376
0500000US20077,"Harper County, Kansas",2274,1888,15,1616,257,386
0500000US20167,"Russell County, Kansas",2979,2453,29,2269,155,526
0500000US20111,"Lyon County, Kansas",13584,12098,62,10775,1261,1486
0500000US20145,"Pawnee County, Kansas",2502,2030,5,1662,363,472
0500000US20001,"Allen County, Kansas",5289,4334,18,3797,519,955
0500000US20033,"Comanche County, Kansas",744,647,2,549,96,97
0500000US20049,"Elk County, Kansas",1117,873,9,718,146,244
0500000US20063,"Gove County, Kansas",1211,1029,5,912,112,182
0500000US20079,"Harvey County, Kansas",13383,11330,61,10438,831,2053
0500000US20083,"Hodgeman County, Kansas",761,682,7,592,83,79
0500000US20093,"Kearny County, Kansas",1261,1080,8,925,147,181
0500000US20185,"Stafford County, Kansas",1811,1496,12,1267,217,315
0500000US20113,"McPherson County, Kansas",12298,10844,32,9645,1167,1454
0500000US20139,"Osage County, Kansas",6554,5556,92,4817,647,998
0500000US20071,"Greeley County, Kansas",494,410,0,380,30,84
0500000US20031,"Coffey County, Kansas",3548,3074,21,2779,274,474
0500000US20037,"Crawford County, Kansas",15053,12981,45,11346,1590,2072
0500000US20051,"Ellis County, Kansas",11581,10200,23,9200,977,1381
0500000US20073,"Greenwood County, Kansas",2758,2165,23,1779,363,593
0500000US20099,"Labette County, Kansas",8033,6841,74,5833,934,1192
0500000US20107,"Linn County, Kansas",4348,3516,48,2473,995,832
0500000US20173,"Sedgwick County, Kansas",195779,171030,937,153912,16181,24749
0500000US20175,"Seward County, Kansas",7315,6234,28,5629,577,1081
0500000US20157,"Republic County, Kansas",2248,1765,25,1459,281,483
0500000US20065,"Graham County, Kansas",1216,1024,16,929,79,192
0500000US20091,"Johnson County, Kansas",226242,215183,520,205808,8855,11059
0500000US20045,"Douglas County, Kansas",46294,43614,151,39730,3733,2680
0500000US20179,"Sheridan County, Kansas",1134,978,13,867,98,156
0500000US20121,"Miami County, Kansas",12727,11269,220,9119,1930,1458
0500000US20069,"Gray County, Kansas",2179,1955,13,1660,282,224
0500000US20199,"Wallace County, Kansas",633,509,0,485,24,124
0500000US20189,"Stevens County, Kansas",1911,1703,5,1379,319,208
0500000US20201,"Washington County, Kansas",2344,1864,16,1604,244,480
0500000US20019,"Chautauqua County, Kansas",1450,1095,6,881,208,355
0500000US20129,"Morton County, Kansas",1117,911,0,785,126,206
0500000US20155,"Reno County, Kansas",25052,21634,110,19229,2295,3418
0500000US20029,"Cloud County, Kansas",3858,3225,15,2621,589,633
0500000US20171,"Scott County, Kansas",2025,1826,0,1755,71,199
0500000US20043,"Doniphan County, Kansas",3024,2327,52,1935,340,697
0500000US20081,"Haskell County, Kansas",1329,1141,13,993,135,188
0500000US20101,"Lane County, Kansas",787,701,6,635,60,86
0500000US20133,"Neosho County, Kansas",6681,5248,38,4528,682,1433
0500000US20013,"Brown County, Kansas",3904,3215,34,2826,355,689
0500000US20147,"Phillips County, Kansas",2363,2094,7,1893,194,269
0500000US20161,"Riley County, Kansas",26648,25122,57,23010,2055,1526
0500000US20039,"Decatur County, Kansas",1486,1291,6,1136,149,195
0500000US20087,"Jefferson County, Kansas",7600,6637,30,5901,706,963
0500000US21031,"Butler County, Kentucky",4996,3745,65,3134,546,1251
0500000US21061,"Edmonson County, Kentucky",4886,3860,86,3453,321,1026
0500000US21097,"Harrison County, Kentucky",7149,5557,68,4658,831,1592
0500000US21023,"Bracken County, Kentucky",3377,2736,92,2186,458,641
0500000US21143,"Lyon County, Kentucky",3258,2563,24,2160,379,695
0500000US21063,"Elliott County, Kentucky",2576,1876,0,1617,259,700
0500000US21111,"Jefferson County, Kentucky",310318,271048,589,246880,23579,39270
0500000US21123,"Larue County, Kentucky",5654,4801,14,3906,881,853
0500000US21161,"Mason County, Kentucky",6711,5100,1,4617,482,1611
0500000US21167,"Mercer County, Kentucky",8571,6956,37,6187,732,1615
0500000US21201,"Robertson County, Kentucky",902,598,10,434,154,304
0500000US21207,"Russell County, Kentucky",7027,5086,162,4219,705,1941
0500000US21229,"Washington County, Kentucky",4667,3740,45,3072,623,927
0500000US21007,"Ballard County, Kentucky",3085,2443,19,2153,271,642
0500000US21009,"Barren County, Kentucky",16965,14027,127,12787,1113,2938
0500000US21087,"Green County, Kentucky",4466,3364,29,2873,462,1102
0500000US21091,"Hancock County, Kentucky",3301,2728,24,2455,249,573
0500000US21159,"Martin County, Kentucky",4112,3004,24,2742,238,1108
0500000US21093,"Hardin County, Kentucky",41111,36559,262,31339,4958,4552
0500000US21149,"McLean County, Kentucky",3818,3173,15,2638,520,645
0500000US21183,"Ohio County, Kentucky",9076,7154,67,6168,919,1922
0500000US21197,"Powell County, Kentucky",4831,3575,37,2910,628,1256
0500000US21233,"Webster County, Kentucky",4975,3790,30,3090,670,1185
0500000US21033,"Caldwell County, Kentucky",5176,4360,32,3771,557,816
0500000US21045,"Casey County, Kentucky",6330,4758,30,4139,589,1572
0500000US21047,"Christian County, Kentucky",25682,21385,235,18222,2928,4297
0500000US21085,"Grayson County, Kentucky",9771,8000,50,6199,1751,1771
0500000US21103,"Henry County, Kentucky",5999,4914,11,4035,868,1085
0500000US21107,"Hopkins County, Kentucky",18560,14719,216,12742,1761,3841
0500000US21109,"Jackson County, Kentucky",5455,4237,57,3457,723,1218
0500000US21125,"Laurel County, Kentucky",22735,18238,267,16165,1806,4497
0500000US21157,"Marshall County, Kentucky",13390,11501,52,10278,1171,1889
0500000US21163,"Meade County, Kentucky",10638,9368,82,8807,479,1270
0500000US21173,"Montgomery County, Kentucky",10472,8788,36,7327,1425,1684
0500000US21181,"Nicholas County, Kentucky",2694,1951,41,1592,318,743
0500000US21185,"Oldham County, Kentucky",20733,19673,46,18648,979,1060
0500000US21187,"Owen County, Kentucky",3921,2953,0,2249,704,968
0500000US21203,"Rockcastle County, Kentucky",6525,4949,104,4113,732,1576
0500000US21209,"Scott County, Kentucky",20206,18466,73,16704,1689,1740
0500000US21227,"Warren County, Kentucky",47142,41914,141,38188,3585,5228
0500000US21003,"Allen County, Kentucky",7697,6250,86,4987,1177,1447
0500000US21017,"Bourbon County, Kentucky",8128,6658,35,5498,1125,1470
0500000US21019,"Boyd County, Kentucky",18798,16217,129,14352,1736,2581
0500000US21029,"Bullitt County, Kentucky",29374,26255,214,23668,2373,3119
0500000US21055,"Crittenden County, Kentucky",3645,2751,42,2178,531,894
0500000US21067,"Fayette County, Kentucky",128806,118814,310,107994,10510,9992
0500000US21075,"Fulton County, Kentucky",2524,1925,0,1526,399,599
0500000US21115,"Johnson County, Kentucky",8737,7010,30,6375,605,1727
0500000US21165,"Menifee County, Kentucky",2593,1906,25,1654,227,687
0500000US21051,"Clay County, Kentucky",7625,5799,26,5138,635,1826
0500000US21175,"Morgan County, Kentucky",4958,3599,0,3305,294,1359
0500000US21193,"Perry County, Kentucky",11172,8598,20,7755,823,2574
0500000US21237,"Wolfe County, Kentucky",2817,1824,18,1537,269,993
0500000US21013,"Bell County, Kentucky",10940,7749,4,6570,1175,3191
0500000US21025,"Breathitt County, Kentucky",5322,3791,24,3148,619,1531
0500000US21083,"Graves County, Kentucky",14484,11460,19,9843,1598,3024
0500000US21099,"Hart County, Kentucky",7311,5388,80,4784,524,1923
0500000US21231,"Wayne County, Kentucky",8019,5308,8,4604,696,2711
0500000US21155,"Marion County, Kentucky",7453,5720,57,4766,897,1733
0500000US21221,"Trigg County, Kentucky",5970,4745,33,4010,702,1225
0500000US21015,"Boone County, Kentucky",46404,43555,183,41145,2227,2849
0500000US21131,"Leslie County, Kentucky",4223,3060,12,2580,468,1163
0500000US21121,"Knox County, Kentucky",12270,8128,45,6373,1710,4142
0500000US21127,"Lawrence County, Kentucky",5956,4366,31,3722,613,1590
0500000US21139,"Livingston County, Kentucky",3967,3226,58,2586,582,741
0500000US21195,"Pike County, Kentucky",25768,20942,55,18113,2774,4826
0500000US21211,"Shelby County, Kentucky",16569,14461,65,12741,1655,2108
0500000US21005,"Anderson County, Kentucky",8627,7598,15,6447,1136,1029
0500000US21027,"Breckinridge County, Kentucky",7675,5936,57,5252,627,1739
0500000US21073,"Franklin County, Kentucky",20875,18404,13,16394,1997,2471
0500000US21117,"Kenton County, Kentucky",63529,56913,268,52351,4294,6616
0500000US21151,"Madison County, Kentucky",33229,29538,180,25650,3708,3691
0500000US21153,"Magoffin County, Kentucky",5084,3798,7,3326,465,1286
0500000US21189,"Owsley County, Kentucky",1664,1169,5,1008,156,495
0500000US21213,"Simpson County, Kentucky",6914,5372,31,4765,576,1542
0500000US21217,"Taylor County, Kentucky",9596,7713,59,7096,558,1883
0500000US21219,"Todd County, Kentucky",4663,3184,47,2555,582,1479
0500000US21039,"Carlisle County, Kentucky",2020,1628,7,1429,192,392
0500000US21053,"Clinton County, Kentucky",3835,2490,132,1931,427,1345
0500000US21077,"Gallatin County, Kentucky",3073,2499,14,1993,492,574
0500000US21079,"Garrard County, Kentucky",6823,5723,80,4989,654,1100
0500000US21069,"Fleming County, Kentucky",5888,4562,23,4033,506,1326
0500000US21037,"Campbell County, Kentucky",36308,32399,694,28560,3145,3909
0500000US22113,"Vermilion Parish, Louisiana",21632,17690,37,15940,1713,3942
0500000US22089,"St. Charles Parish, Louisiana",18762,16712,23,15056,1633,2050
0500000US22029,"Concordia Parish, Louisiana",7371,5089,18,4252,819,2282
0500000US22107,"Tensas Parish, Louisiana",1825,943,35,739,169,882
0500000US22093,"St. James Parish, Louisiana",7906,6386,33,5485,868,1520
0500000US22043,"Grant Parish, Louisiana",6989,5287,21,4142,1124,1702
0500000US22051,"Jefferson Parish, Louisiana",168895,143815,492,125922,17401,25080
0500000US22013,"Bienville Parish, Louisiana",5892,4343,39,3648,656,1549
0500000US22015,"Bossier Parish, Louisiana",48947,42461,267,32422,9772,6486
0500000US22023,"Cameron Parish, Louisiana",2718,2230,0,1895,335,488
0500000US22037,"East Feliciana Parish, Louisiana",6759,5339,16,3931,1392,1420
0500000US22095,"St. John the Baptist Parish, Louisiana",15418,13242,20,10999,2223,2176
0500000US22075,"Plaquemines Parish, Louisiana",8817,7565,38,6691,836,1252
0500000US22073,"Ouachita Parish, Louisiana",56686,44807,747,39222,4838,11879
0500000US22079,"Rapides Parish, Louisiana",48000,40336,130,35912,4294,7664
0500000US22117,"Washington Parish, Louisiana",17337,13006,97,10165,2744,4331
0500000US22097,"St. Landry Parish, Louisiana",30094,22653,378,18365,3910,7441
0500000US22105,"Tangipahoa Parish, Louisiana",47527,40827,127,35820,4880,6700
0500000US22001,"Acadia Parish, Louisiana",22564,18174,64,15799,2311,4390
0500000US22101,"St. Mary Parish, Louisiana",19740,15693,61,13300,2332,4047
0500000US22123,"West Carroll Parish, Louisiana",4041,2416,116,1748,552,1625
0500000US22103,"St. Tammany Parish, Louisiana",91975,84199,248,77594,6357,7776
0500000US22111,"Union Parish, Louisiana",7724,5161,228,3869,1064,2563
0500000US22021,"Caldwell Parish, Louisiana",3667,2461,8,2139,314,1206
0500000US22055,"Lafayette Parish, Louisiana",90606,80438,169,74419,5850,10168
0500000US22017,"Caddo Parish, Louisiana",96360,79611,441,65425,13745,16749
0500000US22035,"East Carroll Parish, Louisiana",2153,854,10,687,157,1299
0500000US22005,"Ascension Parish, Louisiana",42649,38870,175,35989,2706,3779
0500000US22045,"Iberia Parish, Louisiana",26063,21520,49,18581,2890,4543
0500000US22087,"St. Bernard Parish, Louisiana",15029,12712,43,10753,1916,2317
0500000US22091,"St. Helena Parish, Louisiana",3871,2929,15,2163,751,942
0500000US22121,"West Baton Rouge Parish, Louisiana",9599,8482,8,7256,1218,1117
0500000US22031,"De Soto Parish, Louisiana",10523,8548,90,6819,1639,1975
0500000US22081,"Red River Parish, Louisiana",3334,2557,63,2132,362,777
0500000US22063,"Livingston Parish, Louisiana",48859,43910,164,37986,5760,4949
0500000US22069,"Natchitoches Parish, Louisiana",14630,9676,112,8107,1457,4954
0500000US22071,"Orleans Parish, Louisiana",154036,126064,397,105935,19732,27972
0500000US22025,"Catahoula Parish, Louisiana",3595,2484,4,2004,476,1111
0500000US22019,"Calcasieu Parish, Louisiana",77295,65915,101,55747,10067,11380
0500000US22041,"Franklin Parish, Louisiana",7629,5107,48,3478,1581,2522
0500000US22007,"Assumption Parish, Louisiana",8802,6744,52,5731,961,2058
0500000US22049,"Jackson Parish, Louisiana",5976,4564,0,4118,446,1412
0500000US22083,"Richland Parish, Louisiana",7391,4925,107,3544,1274,2466
0500000US22099,"St. Martin Parish, Louisiana",19556,16149,48,13935,2166,3407
0500000US22127,"Winn Parish, Louisiana",5437,4085,22,3679,384,1352
0500000US22033,"East Baton Rouge Parish, Louisiana",165939,146239,313,131586,14340,19700
0500000US22003,"Allen Parish, Louisiana",7920,6355,35,5444,876,1565
0500000US22065,"Madison Parish, Louisiana",3943,2386,31,1742,613,1557
0500000US23017,"Oxford County, Maine",20814,17589,255,15211,2123,3225
0500000US23027,"Waldo County, Maine",17067,14909,220,13116,1573,2158
0500000US23019,"Penobscot County, Maine",61578,54267,663,48204,5400,7311
0500000US23001,"Androscoggin County, Maine",45491,40002,320,35758,3924,5489
0500000US23003,"Aroostook County, Maine",29645,24022,300,20307,3415,5623
0500000US23005,"Cumberland County, Maine",119717,110071,747,102358,6966,9646
0500000US23013,"Knox County, Maine",17156,15420,208,13821,1391,1736
0500000US23031,"York County, Maine",84648,76529,689,70391,5449,8119
0500000US23007,"Franklin County, Maine",11817,10229,103,8876,1250,1588
0500000US23025,"Somerset County, Maine",21533,17802,207,15500,2095,3731
0500000US24047,"Worcester County, Maryland",21672,18872,98,17133,1641,2800
0500000US24510,"Baltimore city, Maryland",238436,200312,1073,170251,28988,38124
0500000US24041,"Talbot County, Maryland",16627,15039,63,13719,1257,1588
0500000US24025,"Harford County, Maryland",93286,85862,347,80274,5241,7424
0500000US24027,"Howard County, Maryland",112966,108989,187,104972,3830,3977
0500000US24003,"Anne Arundel County, Maryland",207599,194294,375,184524,9395,13305
0500000US24005,"Baltimore County, Maryland",312913,283539,1114,263144,19281,29374
0500000US24009,"Calvert County, Maryland",31726,29444,125,27791,1528,2282
0500000US24023,"Garrett County, Maryland",12073,9977,136,8705,1136,2096
0500000US24031,"Montgomery County, Maryland",370227,354046,997,334266,18783,16181
0500000US24013,"Carroll County, Maryland",60450,55080,400,51259,3421,5370
0500000US24035,"Queen Anne's County, Maryland",18148,16732,77,15621,1034,1416
0500000US24037,"St. Mary's County, Maryland",40332,36367,269,32819,3279,3965
0500000US24017,"Charles County, Maryland",55903,50679,253,47505,2921,5224
0500000US24019,"Dorchester County, Maryland",13264,11009,128,9624,1257,2255
0500000US24043,"Washington County, Maryland",55864,47069,437,41231,5401,8795
0500000US24045,"Wicomico County, Maryland",37637,33275,229,28618,4428,4362
0500000US24015,"Cecil County, Maryland",36930,32394,133,29310,2951,4536
0500000US24011,"Caroline County, Maryland",12081,10222,44,9193,985,1859
0500000US25025,"Suffolk County, Massachusetts",307870,274447,879,252124,21444,33423
0500000US25001,"Barnstable County, Massachusetts",94292,86682,441,80224,6017,7610
0500000US25007,"Dukes County, Massachusetts",6367,5850,7,4947,896,517
0500000US25017,"Middlesex County, Massachusetts",600032,552993,1549,525644,25800,47039
0500000US25003,"Berkshire County, Massachusetts",55167,48193,456,44103,3634,6974
0500000US25009,"Essex County, Massachusetts",292659,262628,899,244131,17598,30031
0500000US25005,"Bristol County, Massachusetts",216618,187743,777,171108,15858,28875
0500000US25013,"Hampden County, Massachusetts",179043,152039,898,136364,14777,27004
0500000US25023,"Plymouth County, Massachusetts",186306,171418,454,160820,10144,14888
0500000US25011,"Franklin County, Massachusetts",30328,26749,298,24001,2450,3579
0500000US25021,"Norfolk County, Massachusetts",263551,243979,648,232189,11142,19572
0500000US25015,"Hampshire County, Massachusetts",58665,53671,334,50320,3017,4994
0500000US25019,"Nantucket County, Massachusetts",3722,3581,6,3419,156,141
0500000US26115,"Monroe County, Michigan",59279,52401,401,46877,5123,6878
0500000US26005,"Allegan County, Michigan",43000,36231,266,32274,3691,6769
0500000US26059,"Hillsdale County, Michigan",17904,14442,168,12549,1725,3462
0500000US26003,"Alger County, Michigan",3094,2522,45,2172,305,572
0500000US26127,"Oceana County, Michigan",10157,8611,95,6978,1538,1546
0500000US26089,"Leelanau County, Michigan",9152,8298,53,7597,648,854
0500000US26035,"Clare County, Michigan",12406,10016,47,8327,1642,2390
0500000US26083,"Keweenaw County, Michigan",1081,869,6,719,144,212
0500000US26073,"Isabella County, Michigan",24889,22486,112,18088,4286,2403
0500000US26139,"Ottawa County, Michigan",101223,92698,530,85231,6937,8525
0500000US26157,"Tuscola County, Michigan",21759,18438,233,15451,2754,3321
0500000US26007,"Alpena County, Michigan",12717,10544,86,9321,1137,2173
0500000US26067,"Ionia County, Michigan",22858,20313,165,17556,2592,2545
0500000US26111,"Midland County, Michigan",34017,29814,307,27085,2422,4203
0500000US26021,"Berrien County, Michigan",63908,54988,411,46396,8181,8920
0500000US26135,"Oscoda County, Michigan",3824,2875,90,2362,423,949
0500000US26039,"Crawford County, Michigan",6047,5259,44,4699,516,788
0500000US26037,"Clinton County, Michigan",29421,26708,279,24621,1808,2713
0500000US26057,"Gratiot County, Michigan",15177,12691,116,10203,2372,2486
0500000US26063,"Huron County, Michigan",13918,11385,66,9584,1735,2533
0500000US26091,"Lenawee County, Michigan",38222,33981,276,30131,3574,4241
0500000US26105,"Mason County, Michigan",12115,10392,102,8797,1493,1723
0500000US26117,"Montcalm County, Michigan",23761,19410,197,16290,2923,4351
0500000US26149,"St. Joseph County, Michigan",24022,20257,180,17733,2344,3765
0500000US26147,"St. Clair County, Michigan",64805,57120,501,51807,4812,7685
0500000US26161,"Washtenaw County, Michigan",140210,131786,420,121959,9407,8424
0500000US26011,"Arenac County, Michigan",6684,5232,76,4351,805,1452
0500000US26027,"Cass County, Michigan",20855,18390,178,15725,2487,2465
0500000US26071,"Iron County, Michigan",5327,4230,68,3248,914,1097
0500000US26143,"Roscommon County, Michigan",10899,9154,64,8186,904,1745
0500000US26163,"Wayne County, Michigan",676587,578821,2572,481314,94935,97766
0500000US26023,"Branch County, Michigan",16506,14080,149,12243,1688,2426
0500000US26075,"Jackson County, Michigan",61696,53971,329,47576,6066,7725
0500000US26097,"Mackinac County, Michigan",5284,4416,61,3686,669,868
0500000US26009,"Antrim County, Michigan",9805,8654,63,7426,1165,1151
0500000US26061,"Houghton County, Michigan",13340,11390,56,10198,1136,1950
0500000US26069,"Iosco County, Michigan",11631,9649,147,8635,867,1982
0500000US26085,"Lake County, Michigan",4517,3398,41,2683,674,1119
0500000US26119,"Montmorency County, Michigan",4195,3412,61,2892,459,783
0500000US26141,"Presque Isle County, Michigan",5808,4667,116,3888,663,1141
0500000US26077,"Kalamazoo County, Michigan",102809,93539,404,86558,6577,9270
0500000US26107,"Mecosta County, Michigan",15858,13549,180,11469,1900,2309
0500000US26103,"Marquette County, Michigan",26203,22856,105,19954,2797,3347
0500000US26123,"Newaygo County, Michigan",19007,15821,210,12787,2824,3186
0500000US26133,"Osceola County, Michigan",9100,7371,78,5858,1435,1729
0500000US26137,"Otsego County, Michigan",9886,8756,97,7720,939,1130
0500000US26025,"Calhoun County, Michigan",53659,45749,355,40280,5114,7910
0500000US26031,"Cheboygan County, Michigan",11201,9406,135,7946,1325,1795
0500000US26095,"Luce County, Michigan",2190,1750,43,1514,193,440
0500000US26081,"Kent County, Michigan",239236,217019,900,200007,16112,22217
0500000US26099,"Macomb County, Michigan",343592,305710,826,284342,20542,37882
0500000US26017,"Bay County, Michigan",43891,37324,216,34091,3017,6567
0500000US26145,"Saginaw County, Michigan",78648,65496,345,59047,6104,13152
0500000US26155,"Shiawassee County, Michigan",27741,24114,178,21370,2566,3627
0500000US26013,"Baraga County, Michigan",3036,2424,54,2137,233,612
0500000US26029,"Charlevoix County, Michigan",11379,10077,70,8716,1291,1302
0500000US26045,"Eaton County, Michigan",44390,40063,220,35947,3896,4327
0500000US26041,"Delta County, Michigan",15949,13236,97,11588,1551,2713
0500000US26053,"Gogebic County, Michigan",6619,5148,67,4068,1013,1471
0500000US26047,"Emmet County, Michigan",14510,12811,109,11425,1277,1699
0500000US05147,"Woodruff County, Arkansas",2890,1823,2,1558,263,1067
0500000US05023,"Cleburne County, Arkansas",10731,8846,46,7468,1332,1885
0500000US05025,"Cleveland County, Arkansas",3292,2566,37,1814,715,726
0500000US05067,"Jackson County, Arkansas",6095,4482,16,3744,722,1613
0500000US05057,"Hempstead County, Arkansas",7971,6231,24,5334,873,1740
0500000US05135,"Sharp County, Arkansas",7354,5915,35,4213,1667,1439
0500000US05137,"Stone County, Arkansas",4954,3774,52,2300,1422,1180
0500000US05143,"Washington County, Arkansas",85891,78127,427,65708,11992,7764
0500000US05005,"Baxter County, Arkansas",18370,15352,255,12925,2172,3018
0500000US05003,"Ashley County, Arkansas",7915,6003,22,4704,1277,1912
0500000US05031,"Craighead County, Arkansas",40800,36410,51,31803,4556,4390
0500000US05055,"Greene County, Arkansas",16879,14378,45,12541,1792,2501
0500000US05073,"Lafayette County, Arkansas",2859,1969,43,1553,373,890
0500000US05105,"Perry County, Arkansas",3708,2954,3,2430,521,754
0500000US05107,"Phillips County, Arkansas",7498,5362,24,4512,826,2136
0500000US05111,"Poinsett County, Arkansas",9437,7538,66,6549,923,1899
0500000US05133,"Sevier County, Arkansas",5854,4796,21,4108,667,1058
0500000US05149,"Yell County, Arkansas",7491,5736,49,4927,760,1755
0500000US05013,"Calhoun County, Arkansas",1936,1443,24,1130,289,493
0500000US05019,"Clark County, Arkansas",8505,6968,16,5698,1254,1537
0500000US05011,"Bradley County, Arkansas",4537,3527,22,2806,699,1010
0500000US05095,"Monroe County, Arkansas",3326,2394,15,1795,584,932
0500000US05113,"Polk County, Arkansas",8204,6628,65,5092,1471,1576
0500000US05103,"Ouachita County, Arkansas",10055,7110,73,5956,1081,2945
0500000US05101,"Newton County, Arkansas",2899,2117,8,1708,401,782
0500000US05081,"Little River County, Arkansas",5440,4404,134,3382,888,1036
0500000US05015,"Carroll County, Arkansas",11161,9272,140,7253,1879,1889
0500000US05091,"Miller County, Arkansas",16748,14029,70,11942,2017,2719
0500000US06033,"Lake County, California",25966,21733,143,18675,2915,4233
0500000US06043,"Mariposa County, California",7700,6710,163,5817,730,990
0500000US06115,"Yuba County, California",26179,23373,141,20909,2323,2806
0500000US06013,"Contra Costa County, California",392277,370116,949,352003,17164,22161
0500000US06035,"Lassen County, California",9493,7990,103,7153,734,1503
0500000US06083,"Santa Barbara County, California",144962,132496,836,122994,8666,12466
0500000US06097,"Sonoma County, California",189339,176225,1042,163836,11347,13114
0500000US06025,"Imperial County, California",44057,37309,239,32215,4855,6748
0500000US06051,"Mono County, California",4847,4428,35,4036,357,419
0500000US06001,"Alameda County, California",572870,535962,1717,498861,35384,36908
0500000US06067,"Sacramento County, California",536029,499475,2117,456573,40785,36554
0500000US06055,"Napa County, California",49032,45419,188,42598,2633,3613
0500000US06053,"Monterey County, California",126052,110447,383,101033,9031,15605
0500000US06091,"Sierra County, California",1241,979,4,909,66,262
0500000US06073,"San Diego County, California",1118980,1051246,2696,988501,60049,67734
0500000US06113,"Yolo County, California",73510,68507,267,63330,4910,5003
0500000US06023,"Humboldt County, California",54267,48738,230,43696,4812,5529
0500000US06003,"Alpine County, California",299,272,0,254,18,27
0500000US06045,"Mendocino County, California",34090,29268,420,26251,2597,4822
0500000US06087,"Santa Cruz County, California",95756,87694,255,82156,5283,8062
0500000US06037,"Los Angeles County, California",3306109,2989974,11780,2695212,282982,316135
0500000US06065,"Riverside County, California",718349,657216,2745,603261,51210,61133
0500000US06085,"Santa Clara County, California",635525,605466,1933,573891,29642,30059
0500000US06041,"Marin County, California",105258,99111,303,94843,3965,6147
0500000US06093,"Siskiyou County, California",19257,16453,143,14902,1408,2804
0500000US06089,"Shasta County, California",70473,62041,490,55238,6313,8432
0500000US06015,"Del Norte County, California",9799,8571,37,7483,1051,1228
0500000US06079,"San Luis Obispo County, California",105317,97444,595,90319,6530,7873
0500000US06021,"Glenn County, California",10017,8341,66,6971,1304,1676
0500000US06007,"Butte County, California",86797,78815,554,71815,6446,7982
0500000US06063,"Plumas County, California",8047,6778,75,6070,633,1269
0500000US06029,"Kern County, California",267913,228712,1207,203831,23674,39201
0500000US06059,"Orange County, California",1032373,974586,4751,917763,52072,57787
0500000US06009,"Calaveras County, California",17417,15073,300,13518,1255,2344
0500000US06101,"Sutter County, California",32360,28723,146,26346,2231,3637
0500000US06081,"San Mateo County, California",261969,247758,740,233925,13093,14211
0500000US06109,"Tuolumne County, California",22427,19920,172,17455,2293,2507
0500000US06077,"San Joaquin County, California",226727,201039,1641,179790,19608,25688
0500000US06005,"Amador County, California",14090,12577,178,11378,1021,1513
0500000US08095,"Phillips County, Colorado",1668,1526,20,1315,191,142
0500000US08007,"Archuleta County, Colorado",5670,5197,28,4589,580,473
0500000US08031,"Denver County, Colorado",294358,270265,1146,245165,23954,24093
0500000US08061,"Kiowa County, Colorado",593,517,0,482,35,76
0500000US08055,"Huerfano County, Colorado",3282,2498,41,2018,439,784
0500000US08009,"Baca County, Colorado",1642,1322,4,1132,186,320
0500000US08015,"Chaffee County, Colorado",7958,7051,76,6475,500,907
0500000US08047,"Gilpin County, Colorado",2653,2561,19,2275,267,92
0500000US08063,"Kit Carson County, Colorado",2977,2501,13,2304,184,476
0500000US08045,"Garfield County, Colorado",21138,19588,188,17475,1925,1550
0500000US08051,"Gunnison County, Colorado",6643,6265,95,5481,689,378
0500000US08059,"Jefferson County, Colorado",230153,216387,1338,202515,12534,13766
0500000US08079,"Mineral County, Colorado",375,339,3,291,45,36
0500000US08091,"Ouray County, Colorado",2194,2035,21,1803,211,159
0500000US08103,"Rio Blanco County, Colorado",2403,2120,16,1850,254,283
0500000US08115,"Sedgwick County, Colorado",1017,845,21,699,125,172
0500000US08021,"Conejos County, Colorado",3068,2231,25,1911,295,837
0500000US08023,"Costilla County, Colorado",1687,1153,24,987,142,534
0500000US08001,"Adams County, Colorado",164353,151894,768,134208,16918,12459
0500000US08037,"Eagle County, Colorado",17750,17095,144,15666,1285,655
0500000US08065,"Lake County, Colorado",3353,2851,0,2510,341,502
0500000US08081,"Moffat County, Colorado",5210,4686,20,4139,527,524
0500000US08097,"Pitkin County, Colorado",7018,6642,109,6216,317,376
0500000US08017,"Cheyenne County, Colorado",742,636,3,583,50,106
0500000US08025,"Crowley County, Colorado",1194,992,12,894,86,202
0500000US08033,"Dolores County, Colorado",740,610,21,479,110,130
0500000US08057,"Jackson County, Colorado",575,471,0,432,39,104
